project_denomination;page_nb;page_text;rse_label
lvmh;19;"FA I R E D E S S E N I O R S
D E L A T R A N S M I S S I O N
COMPTE TENU DE L’IMPORTANCE DE LA TRANSMISSION DES SAVOIR-FAIRE DANS SON MODÈLE DE CRÉATION DE VALEUR, LE GROUPE LVMH DÉPLOIE DES POLITIQUES SPÉCIFIQUES POUR
L E S P I L I E R S
LA GESTION ET LE DÉVELOPPEMENT DE SES COLLABORATEURS SENIORS.
Pour LVMH, l’emploi des collaborateurs seniors est un enjeu déter- minant qui doit être traité de façon différenciée selon les zones géographiques : en France, l’effectif des seniors (50 ans et plus) représente en 2018 un pourcentage de 23,3 %, alors qu’il n’est que de 13,3 % à l’international. Cette situation s’explique par une forte représentation des jeunes dans la distribution sélective et par l’ancienneté et l’âge plus élevés des collaborateurs au sein des ateliers de production. La Direction des Ressources humaines du Groupe encourage une approche globale de gestion et de développement des collaborateurs seniors, articulée autour de différentes étapes : – Recrutement : mise en œuvre de dispositifs de prévention des discriminations et de plans d’action spécifiques. – Transmission des savoir-faire : actions de tutorat assurées par les collaborateurs seniors auprès des jeunes recrutés et des personnels intérimaires. – Maintien dans l’emploi : développement des compétences ; mesures concernant l’ergonomie des postes de travail ou la prévention de la pénibilité, en particulier pour les postes les plus exposés à des contraintes physiques ou psychiques. – Préparation à la retraite : organisation avec des prestataires de séances d’information sur les dispositifs de retraite, suivies d’entretiens individuels avec les collaborateurs.
T U T O R A T E T T R A N S M I S S I O N
Toutes les entités françaises du Groupe, quelle que soit leur taille, ont adopté un dispositif de type « contrat de génération » dans le triple objectif de développer l’accès des jeunes à l’emploi, de maintenir les seniors en emploi et d’assurer la transmission des savoirs et expériences entre les générations. Ces accords pré- voient notamment le développement d’une véritable politique de tutorat, avec une professionnalisation des tuteurs grâce à des formations dédiées.
Christian Dior Couture a continué son engagement en 2018 par le recrutement de six collaborateurs seniors et par le maintien dans l’emploi des collaborateurs seniors, à travers des contrats de professionnalisation, la mise en place de mesures destinées à favoriser l’amélioration des conditions de travail et la prévention de la pénibilité. En 2018, un entretien de dernière partie de carrière a été proposé à tous les seniors âgés de 55 ans et plus, susceptible de se traduire par un aménagement des conditions d’emploi ou du temps de travail. Enfin, des dispositifs de rachat de trimestres de retraite et de cumul emploi/retraite sont pro- posés et expérimentés par les collaborateurs volontaires. Kenzo a adopté un contrat de génération pour la période 2017-2020 qui prévoit de maintenir une proportion de 5 % de collaborateurs seniors (âgés de 50 ans et plus) dans les recrutements effectués chaque année et de 15 % dans l’effectif total. Les collaborateurs seniors ayant au moins trois ans d’ancienneté bénéficient d’un dispositif technique et financier particulièrement favorable. Moët Hennessy Diageo a reconduit son contrat de gestion prévisionnelle de l’emploi et des compétences (GPEC)/contrat de génération, signé en 2013, qui prévoit le maintien de l’emploi des seniors de l’entreprise à hauteur de 8 %. Parfums Christian Dior a formalisé en 2016 un accord visant à renforcer le recrutement de collaborateurs seniors, à améliorer leurs conditions de travail, ou encore à aménager des temps partiels de fin de carrière.
Taux d’emploi des seniors en 2018
23,3 % en France.
13,3 %
dans le monde.
18";0
lvmh;20;"S O U T E N I R L’ E M P L O I
LE SOUTIEN À L’INSERTION ET À L’EMPLOI DES PERSONNES EN SITUATION DE HANDICAP EST À L’ORIGINE DE LA DÉMARCHE DE RESPONSABILITÉ SOCIALE DE LVMH. SOUS L’IMPULSION DE
SE CONCRÉTISENT DANS LE RECRUTEMENT, LE MAINTIEN DANS L’EMPLOI ET LE RECOURS AU SECTEUR PROTÉGÉ ET ADAPTÉ.
D E S P E R S O N N E S E N S I T U AT I O N
LA MISSION HANDICAP, LES ENGAGEMENTS DU GROUPE ET DE SES MAISONS
4,4 %
D E H A N D I C A P
1,1 % dans le monde.
Depuis 2007, la Mission Handicap met en œuvre l’ambition de LVMH dans le domaine de l’insertion sociale et professionnelle des personnes en situation de handicap. En s’appuyant sur un réseau de 35 correspondants handicap en Maisons, elle pilote la démarche du Groupe à travers la sensibilisation des équipes, la promotion du recrutement et du maintien dans l’emploi des personnes en situation de handicap.
R E C R U T E M E N T E T M A I N T I E N D A N S L’ E M P L O I
LVMH encourage ses Maisons à recruter tous les talents, valides comme en situation de handicap. Le sujet est abordé dans les formations obligatoires à la prévention des discriminations et fait partie des campagnes de tests de discrimination. Louis Vuitton au Japon a atteint en 2018 un taux d’emploi de 2,2 % et son objectif est d’atteindre le niveau de 2,3 % fixé par le ministère de la Santé du Japon d’ici à 2020. Dans ce pays, Louis Vuitton se classe parmi les entreprises les plus actives et efficaces sur le sujet et collabore avec cinq agences de recrutement avec l’objectif de recruter des candidats en situation de handicap.
TAUX D’EMPLOI DES PERSONNES EN SITUATION DE HANDICAP EN 2018
en France en normes officielles (addition des taux d’emploi direct et indirect).
Loro Piana a développé un partenariat avec la plateforme Jobmetoo, fournisseur italien spécialisé dans l’employabilité des personnes handicapées, qui aide la Maison à sélectionner des candidats qualifiés sur les postes vacants. LVMH Fragrance Brands a renouvelé, sur ses sites industriels, l’organisation de la journée « Un jour, un métier » permettant à des personnes en situation de handicap de découvrir ses métiers dans la perspective de recrutements ultérieurs, en intérim ou en contrat CDD ou CDI. Les Maisons LVMH proposent à leurs collaborateurs déclarant une situation de handicap des solutions pour garantir leur main- tien dans l’emploi, que ce soit en aménageant leur poste de travail ou en les accompagnant vers un changement d’activité. Par exemple, au sein du site de production La Ruche de Guerlain, basé à Chartres, une ligne de production manuelle a été créée permettant le maintien dans l’emploi des collaborateurs en situa- tion de handicap. Ce sont ainsi cinq emplois qui ont été préservés. Christian Dior Couture a renouvelé pour trois ans en 2016 son accord d’entreprise en faveur de l’emploi des personnes en situation de handicap. En 2018, la Maison a financé des outils de travail (matériel informatique, loupes) et pris en charge des déplacements de postes.
RECOURS AU SECTEUR PROTÉGÉ
de prestations confiées au secteur protégé et adapté.
Le volume d’achats représente 415 emplois
ET ADAPTÉ 8,3 M€ + 17 % par rapport à 2017.
en équivalent temps plein (ETP).
19";0
lvmh;21;"Moët & Chandon a créé en 2011 l’entreprise adaptée MHEA, qui emploie 100 % de travailleurs handicapés et qui permet d’accueillir dans les meilleures conditions des collaborateurs touchés par le handicap, tout en conservant leurs conditions de rémunération.
S O U T I E N A U S E C T E U R P R O T É G É E T A D A P T É
LVMH incite ses Maisons à développer leurs relations avec le secteur protégé et adapté. De fait, le volume de prestations confiées à ce secteur a connu une forte hausse en 2018. La plupart des Maisons du Groupe en France ont développé des initiatives dédiées, qu’il s’agisse d’une plateforme d’achats permettant d’assurer une relation directe entre les établissements et services d’aide par le travail/entreprises adaptées (ESAT/EA) et les équipes achats ou de collaborations et challenges inno- vants dans de multiples catégories d’achats et sous-traitance. La Mission Handicap LVMH a publié en 2018 une nouvelle édition de l’annuaire des fournisseurs du secteur protégé et adapté, distribué aux responsables ressources humaines et aux acheteurs des Maisons du Groupe. À l’initiative de LVMH et du pôle événement des Echos, le Salon Handicap, Emploi et Achats Responsables a tenu sa troisième édition en mai 2018 et accueilli près de 3 500 visiteurs. Plus de 150 ESAT/EA étaient présents, représentant tous les secteurs d’activité. Afin de sensibiliser et former les personnes présentes, un programme composé de plus de 60 conférences et ateliers de formation était proposé, mobilisant près de 500 experts.
Troisième édition du Salon Handicap, Emploi et Achats Responsables.
PA R T E N A R I A T S E T I N I T I A T I V E S
En 2018, LVMH a lancé avec l’Agefiph la troisième promotion d’EXCELLhanCE, qui permet à des personnes en situation de handicap d’obtenir un diplôme et une expérience significative dans les Maisons du Groupe. Ce dispositif s’appuie sur des formations en alternance d’une durée de douze à vingt- quatre mois dans trois métiers : la vente, la logistique et la ges- tion des ressources humaines. La sélection des candidats est réalisée selon le processus Handi-Talents, basé sur des mises en situation professionnelle permettant une identification objective des aptitudes et des compétences de chacun. En partenariat avec 7 Maisons, cette promotion a permis l’intégration en contrat de professionnalisation de 12 personnes en situation de handicap. À l’occasion de la Journée internationale des personnes handi- capées, le 3 décembre 2018, LVMH a célébré l’engagement de ses Maisons au travers d’une newsletter diffusée à l’ensemble des collaborateurs au niveau mondial. Parmi les initiatives portées par les Maisons : – En Italie, les Maisons sont regroupées autour d’un partenariat avec les associations Associazione italiana persone Down (AIPD) et Associazione genitori e persone con sindrome di Down (AGPD) pour soutenir l’insertion sociale et profession- nelle des personnes atteintes du syndrome de Down. – Chaumet soutient l’association Présédys pour collecter du matériel d’écriture et le distribuer à des élèves en situation de handicap. – Louis Vuitton a soutenu en 2018 le dispositif Handi-Avenir, qui organise l’accompagnement et la construction du projet pro- fessionnel de personnes en situation de handicap, suivis par des parrains, collaborateurs et managers volontaires. – Moët Hennessy Diageo s’associe depuis trois ans à l’opération « Mets tes Baskets dans l’entreprise » au profit de l’association ELA (Association européenne contre les leucodystrophies). La Maison a également soutenu en 2018 l’Association Le rire médecin, qui redonne aux enfants hospitalisés le pouvoir de jouer et de rire pour mieux faire face à la maladie. Intervenant dans 46 services pédiatriques, les 100 clowns professionnels de l’association offrent chaque année près de 80 000 spectacles personnalisés aux enfants, à leur famille et aux soignants.
20";0
lvmh;22;"T R A N S M E T T R E
des savoir-faire en favorisant
Contribuer au développement
Assurer le
« futur de la tradition » par le recrutement de talents Contribuer à la pérennité leur transmission
des collaborateurs tout au long de leur carrière
2121
Le Bon Marché";0
lvmh;23;"A S S U R E R L E
D E TA L E N T S
SA POSITION D’EMPLOYEUR DE RÉFÉRENCE.
40 614 recrutements en CDI. + 22,3 % par rapport à 2017.
« F U T U R D E L A T R A D I T I O N »
LE GROUPE LVMH CHERCHE EN PERMANENCE À ATTIRER LES MEILLEURS PROFILS CORRESPONDANT À SES BESOINS ACTUELS ET FUTURS. LES RELATIONS ÉTROITES QU’IL ENTRETIENT AVEC DE NOMBREUSES ÉCOLES ET UNIVERSITÉS
PA R L E R E C R U T E M E N T
PERMETTENT D’ALLER À LA SOURCE DES TALENTS ET DE CONSOLIDER
Groupe au rayonnement international, innovant continuellement vers de nouveaux relais de croissance, LVMH propose des pers- pectives de carrière passionnantes : la diversité des Maisons et des métiers qui le constituent offre à ses collaborateurs des possibilités d’évolution variées, à tous les niveaux de l’organisation. La sélection des candidats souhaitant intégrer le Groupe repose sur un réseau interne de 800 recruteurs, qui cherchent en perma- nence à renforcer leur efficacité et leur connaissance du marché via la mise en place d’outils de recrutement innovants. Le digital est désormais incontournable pour toucher une popu- lation élargie de candidats, optimiser leur expérience et garantir la diversité des profils recrutés. En 2018, le Groupe a travaillé sur son image en tant qu’employeur, notamment pour mieux décrire son écosystème sur les réseaux sociaux. Plusieurs autres initiatives illustrent cette démarche : un partenariat étroit avec le réseau LinkedIn portant sur l’approche et la recherche de profils, la digitalisation des CV lors des forums étudiants via l’application InMind, ou le développement d’entretiens vidéo préenregistrés.
156 088 collaborateurs. + 7,4 % par rapport à 2017.
D E S PA R T E N A R I A T S A C A D É M I Q U E S P O U R I D E N T I F I E R L E S F U T U R S T A L E N T S
Afin de créer une passerelle entre la sphère académique où évoluent les jeunes talents et le monde professionnel, LVMH a lancé en 2018 le programme Inside LVMH. Ce parcours digital de quatre mois a permis à près de 5 000 étudiants de 50 écoles et universités partenaires en Europe de s’immerger dans 5 champs d’expertise de LVMH. À l’issue de ce cursus, 50 équipes compo- sées de 200 étudiants ont été sélectionnées pour partager avec les cadres dirigeants du Groupe leurs idées innovantes sur « L’expérience du luxe de demain ». Au total, plus de 350 étudiants ont été recrutés dans le cadre de ce programme. En 2018, LVMH a continué à renforcer ses liens historiques avec des écoles et universités internationalement reconnues telles que l’ESSEC, HEC et Telecom ParisTech en France, Central Saint Martins
emplois créés en CDI.
Effectifs 2018
22
8 527
8 128 en France.
recrutements en CDD";0
lvmh;24;"I N S I D E LV M H : L E S P R I M É S 2 0 1 8 À l’occasion de la cérémonie de clôture du programme, trois équipes ont eu l’opportunité de présenter leurs idées devant un public de 300 personnes, en présence des 50 professeurs- ambassadeurs du programme :
au Royaume-Uni, l’université Bocconi en Italie ou encore l’université de Fudan en Chine. Avec Central Saint Martins, LVMH travaille à identifier des solutions disruptives pour accompagner le déve- loppement durable et l’innovation dans le secteur du luxe. En janvier 2018, la Chaire ESSEC LVMH – luxury brand management a accueilli sa 28e promotion. Les partenariats noués par le Groupe avec ces institutions prennent des formes diverses, incluant la recherche, l’enseigne- ment, le financement de bourses de scolarité et le soutien apporté à des projets d’étude. Ils permettent de développer l’image d’employeur de référence de LVMH et plus particulière- ment de ses Maisons auprès des jeunes étudiants et de leur faire découvrir les métiers et les perspectives de carrière du Groupe. À l’échelle des Maisons, Christian Dior Couture intervient régu- lièrement dans les masters de l’Institut français de la mode pour présenter ses métiers, accompagner des étudiants dans le cadre de leurs projets et recruter de futurs stagiaires ou jeunes
– 1er prix : Institut Français de la Mode – France/Our Moments, Luxury Beyond One Lifetime. – 2e prix : ESADE Ramon Llull Univer- sity – Espagne/3D Home Wardrobe.
– 3e prix : Berluteam (équipe interne de stagiaires Berluti) – France/U-Berluti, When Luxury Walks by Your Side.
diplômés. Guerlain est résolument engagé dans le recrutement des jeunes grâce à un partenariat avec EMA SUP, le centre de formation des métiers retail mode et beauté. La politique d’attraction des jeunes talents repose également sur des centaines d’événements permettant aux collaborateurs du Groupe et de ses Maisons d’aller à la rencontre des étudiants : – Plusieurs Maisons comme Le Bon Marché ont participé à l’édition 2018 du salon Paris des métiers qui recrutent. – L’innovante journée de sélection Be Loewe a permis de rencontrer un grand nombre de talents, en partenariat avec six top Business Schools en Espagne (ISEM, ICADE, IE, ESIC, IED et EAE). En Chine, en octobre 2018, Louis Vuitton a organisé quatre conférences sur le campus des meilleures universités chinoises, une opportunité pour les équipes de gestion des magasins et des ressources humaines de présenter les enjeux du commerce du luxe, ainsi que l’importance de l’expérience client pour LVMH.
23";0
lvmh;25;"C O N T R I B U E R À L A P É R E N N I T É
LE GROUPE LVMH S’EST TOUJOURS ENGAGÉ ACTIVEMENT DANS LA TRANSMISSION DES SAVOIR-FAIRE ET DANS LE SOUTIEN À LA CRÉATION, AVEC L’OBJECTIF DE PRÉSERVER L’ARTISANAT ET DE CONTRIBUER À L’ENRICHISSEMENT DU PATRIMOINE CULTUREL. LES ÉCOLES PROPRES AU GROUPE ET AUX MAISONS, LE DÉVELOPPEMENT DE L’APPRENTISSAGE ET L’ACCOMPAGNEMENT DES JEUNES CRÉATEURS
L’Institut des Métiers d’Excellence LVMH en chiffres 32 Maisons du Groupe LVMH
d’activité de LVMH.
200 300 alumni.
D E S S AV O I R - FA I R E E N FAV O R I S A N T
Afin d’assurer la transmission des savoir-faire dans les métiers de l’artisanat, de la création et de la vente, LVMH a fondé en 2014 l’Institut des Métiers d’Excellence (IME), un programme de forma- tion professionnelle à destination des jeunes générations, dont il développe ainsi l’employabilité. Implanté d’abord en France, l’IME a essaimé en Suisse en 2016, puis en Italie en 2017. Les formations en alternance ont été conçues en partenariat avec 15 écoles et universités prestigieuses, sélectionnées pour la qualité de leur enseignement et la reconnaissance de leurs diplômes. Les alternants bénéficient d’un cursus alliant ensei- gnement technique et théorique au sein de ces établissements, et expérience pratique au sein des Maisons du Groupe, via des contrats de professionnalisation rémunérés. L’IME est aussi un pilier important de la politique du Groupe en matière d’apprentissage. Signataire de la Charte de l’apprentis-
partenaires, dans cinq des secteurs
apprentis en 2018.
L E U R T R A N S M I S S I O N
SONT DES ÉLÉMENTS ESSENTIELS DE CET ENGAGEMENT.
500 apprentis IME depuis 2014.
sage, le Groupe développe fortement ce type de contrat, qui permet à des jeunes d’accéder plus facilement aux diplômes. Au 31 décembre 2018, on dénombrait plus de 1 443 jeunes en contrat d’apprentissage ou de professionnalisation (IME compris) dans l’ensemble des entités françaises du Groupe, soit une progression de + 14,8 % par rapport à 2017.
Afin d’anticiper au mieux leurs besoins en recrutement et de faciliter la transmission des savoir-faire, certaines Maisons ont créé leur propre structure de formation permettant de répondre à des enjeux toujours plus complexes : – Académie du savoir-faire de Berluti (créée en Italie à Ferrare en 2012). – Manufacture de haute horlogerie Bvlgari dans le Jura suisse (créée en 2016).
15 écoles partenaires dont 2 universités.
63 % de taux de placement chez LVMH ou ses partenaires externes.
24
21
98 % aux diplômes.
formations en alternance, du CAP au master 2.
de taux de réussite";0
lvmh;26;"L A N C E M E N T D E MASTER CLASSES D E L’ I S T I T U T O D E I M E S T I E R I D’ E C C E L L E N Z A L’IME a organisé en novembre 2017 ses premières master classes en Italie. À cette occasion, les apprentis de Polimoda et For.Al ont pu découvrir le
– École des savoir-faire de Christian Dior Couture (créée en 2013). – Académie Massoli de Fendi (créée en 2016 aux côtés de la Sartoria Massoli). – École Boucicaut du Bon Marché (créée en 2016). – Centre de formation des artisans du cuir de Loewe près de Madrid (créé en 2013). – Académie de l’art des métiers de Loro Piana (créée en 2015). – École des savoir-faire maroquiniers de Louis Vuitton (créée en 2010). – Fabrique du Temps, manufacture horlogère de Louis Vuitton à Meyrin, près de Genève. – École d’horlogerie LVMH (TAG Heuer, Zenith…). – École de vente de Moët Hennessy Asie-Pacifique.
A C C O M PA G N E R L E S C R É A T E U R S D E D E M A I N
Ayant toujours eu à cœur de soutenir les talents de demain, le Groupe LVMH a renouvelé en 2018, pour la cinquième année consécutive, le Prix LVMH pour les Jeunes Créateurs de Mode, qui récompense chaque année un styliste talentueux, sélectionné par un jury composé de directeurs artistiques des Maisons du Groupe. Avec 1 300 inscrits originaires de plus de 90 pays, le Prix LVMH a connu un record de participation en 2018. Les neuf finalistes ont présenté leurs créations lors d’une cérémonie organisée à la Fondation Louis Vuitton le 6 juin. Au terme de
Palazzo della Civiltà italiana, siège de Fendi. Rejoints par les apprentis français de la Haute École de Joaillerie, les apprentis joailliers de For.Al ont
également découvert l’univers de Bvlgari, en visitant le New Curiosity Shop ainsi que les ateliers de la Maison joaillière.
cette journée exceptionnelle, Masayuki Ino, créateur japonais basé à Tokyo, s’est vu remettre le trophée du Prix accompagné d’une bourse de 300 000 euros et d’un mentorat d’une année assuré par une équipe dédiée. Par ailleurs, un Prix spécial a été remis à Rok Hwang pour Rokh. Il recevra 150 000 euros et bénéficiera également d’une année de mentorat par LVMH. Depuis de nombreuses années déjà, animé par la « passion créative », le Groupe LVMH soutient différentes initiatives dans la mode à travers des actions de mécénat, comme le Prix de l’Association nationale pour le développement des arts de la mode, le Festival international de mode et de photographie d’Hyères, le Fonds d’avance aux jeunes créateurs de mode du ministère de la Culture et de la Communication.
Remise du Prix LVMH pour les Jeunes Créateurs à Masayuki Ino par Emma Stone et Jaden Smith, en présence de Delphine Arnault.
25";0
lvmh;27;"C O N T R I B U E R A U D É V E L O P P E M E N T
T O U T A U L O N G D E L E U R C A R R I È R E
DANS UN GROUPE D’ENVERGURE COMME LVMH, LA FONCTION RESSOURCES HUMAINES SE DOIT DE PROMOUVOIR LA TRANSVERSALITÉ DES CONNAISSANCES ET D’ACCOMPAGNER LES ÉVOLUTIONS
U N E F F O R T S O U T E N U E N FAV E U R D E L A F O R M A T I O N
Tout au long du parcours de ses collaborateurs, LVMH propose une offre diversifiée de formation, ainsi que des initiatives visant à renforcer la culture d’innovation et d’excellence. Des pro- grammes spécifiques sont également mis en place pour accom- pagner la prise de fonctions managériales et l’évolution des talents féminins vers des postes clés.
Les formations des managers et dirigeants Le Groupe s’est doté de programmes de formation spécifiques destinés à l’accompagnement des managers, structurés autour de quatre domaines clairement identifiés : l’intégration, le leadership et le management, l’excellence et l’innovation ouverte.
+ 7,8 % par rapport à 2017.
collaborateurs ont bénéficié d’un séminaire d’intégration. + 12,3 % par rapport à 2017.
D E S C O L L A B O R AT E U R S
DE CARRIÈRE À TRAVERS DES PRATIQUES COHÉRENTES ET GLOBALES. CETTE DÉMARCHE REPOSE À LA FOIS SUR LE DÉVELOPPEMENT DES COMPÉTENCES DES COLLABORATEURS, L’OFFRE D’OPPORTUNITÉS DE MOBILITÉ ET LA POLITIQUE DE RÉMUNÉRATION.
131 M€ investis en 2018.
39 276
Basée à Londres, la LVMH House accompagne les dirigeants, les managers occupant des postes clés et les hauts potentiels dans leur développement, en contribuant à diffuser les valeurs et la stratégie du Groupe. La LVMH House propose égale- ment des accompagnements dédiés aux femmes, comme le EllesVMH coaching, ou à certaines fonctions, comme le Strategic HR Forum. Les Maisons ont mis en place divers programmes permettant d’intégrer, sensibiliser et coacher les nouveaux managers (Le Bon Marché, Les Echos, Le Parisien, Parfums Christian Dior) et de renforcer les aptitudes au leadership et les compétences managériales des hauts potentiels (Bvlgari, DFS, Fred, Louis Vuitton) ou des cadres (Givenchy, Moët & Chandon, Ruinart).
284 089 jours de formation.
844 € par ETP.
La formation en 2018 58,9 % des collaborateurs formés. + 4 % par rapport à 2017. 2,3 % de la masse salariale.
personnes formées à la sécurité. + 27,4 % par rapport à 2017.
1,8
jour de formation en moyenne par personne.
20 196 heures de formation consacrées à l’environnement. + 7,2 % par rapport à 2017.
47 840
26";0
lvmh;28;"D A R E 2 0 1 8 À N E W Y O R K 60 talents de LVMH ont été sélectionnés pour participer à l’édition 2018 de DARE à New York. Répartis en 12 équipes, ils ont été accompagnés par des étudiants de l’université de New York, de la Parsons
Les formations retail et digital Unique par sa taille et sa qualité, le réseau de distribution LVMH constitue un élément clé dans la relation et l’expérience client. Les actions de formation dans ce domaine sont conçues à une échelle globale, mais conduites sur le plan régional afin d’être au plus proche des besoins des Maisons. La brand education, sujet innovant et en mutation rapide, fait l’objet d’un effort par- ticulier : une communauté mondiale a été créée, regroupant les responsables de cette activité dans les Maisons pour partager les meilleures pratiques. 5 218 cadres et dirigeants ont participé à l’un des programmes LVMH House dans l’une des cinq entités de Regional Executive Development. Les Maisons développent par ailleurs leurs propres opportunités d’acculturation et de formation au digital, notamment Acqua di Parma, Hennessy avec son Digital Blender, ou Parfums Christian Dior avec son programme Digital#addict et sa Dior Digital Academy.
School of Design, de Brown et du Barnard College, et challengés par des mentors (cadres dirigeants de LVMH ou externes). Les équipes ont travaillé sur leur projet durant trois jours dans
un espace de travail collaboratif basé à Brooklyn, afin de créer de nouvelles initiatives et stratégies répondant aux besoins futurs de l’industrie du luxe.
Les formations à l’innovation et au changement En 2018, LVMH a déployé son programme DARE (Disrupt, Act, Risk to be an Entrepreneur) en Italie, sur le thème de la diversité femmes/hommes, puis à Shanghai et New York, sur le thème du futur du luxe. Ce programme mondial d’innovation collabo- rative permet aux collaborateurs de travailler en équipes sur des idées innovantes, susceptibles d’être mises en œuvre au sein de l’organisation après sélection par un jury. Plus de 1 280 idées ont émergé de DARE et une quinzaine de projets sont en cours de réalisation. Les Maisons ont également continué à déployer des actions spécifiques visant à encourager l’innovation et le changement : – Le Creative Thinking Lab, programme de formation spéciale- ment conçu en Italie par une équipe intermarques issue des Maisons Bvlgari, Fendi, Givenchy, Guerlain, Kenzo, Loro Piana, Parfum Christian Dior.
27";0
lvmh;29;"– Les Clubs d’acteurs du changement de Chaumet, qui ont donné lieu à divers séminaires, conférences, formations et expositions. – La FacStory et le Creative Lab de la Maison Guerlain, qui rassemblent 171 collaborateurs autour de 10 thématiques. – Le BM consulting, démarche collaborative mise en place par Le Bon Marché, à laquelle ont participé près de 300 collabo- rateurs afin de construire les magasins de demain. – Les Champions du Changement Make Up For Ever, commu- nauté visant à soutenir et sponsoriser la transformation de la marque, avec la contribution mensuelle du Comité exécutif. – La formation LVMH Luxury de Moët Hennessy, à laquelle ont participé 66 nouveaux collaborateurs aux États-Unis pour améliorer leur compréhension, leur appréciation et leur adaptation aux enjeux du luxe.
L A M O B I L I T É , C L É D U D É V E L O P P E M E N T
Les passerelles sont nombreuses au sein de l’écosystème LVMH, et les perspectives de carrières multiples et internationales sont au cœur de la gestion des ressources humaines. Qu’elle soit fonctionnelle et/ou géographique, la mobilité est perçue comme participant au développement des talents du Groupe, à l’enrichis- sement de leurs compétences et, le cas échéant, à l’élargissement de leurs responsabilités. La revue annuelle des organisations et des talents (ou OMR pour Organizational Management Review) est un outil essentiel pour la mobilité des collaborateurs au sein du Groupe. Elle mobilise l’ensemble de l’écosystème LVMH dans le but de détecter les talents internes et d’assurer la succession aux postes clés.
collaborateurs ont bénéficié d’un entretien individuel de performance et de carrière.
+ 1,8 % (après une forte progression de + 16,2 % en 2017).
40 revues de talents ont été menées au niveau du Groupe en 2018, alimentées par celles conduites dans les Maisons, et 50 comités mobilité pilotés par le corporate se sont tenus. Ce processus est également l’occasion pour les collaborateurs de s’entretenir avec leur manager, afin d’échanger sur leur performance et leurs aspirations. 21 000 collaborateurs ont validé cet entretien annuel en 2018. Le suivi individuel est renforcé par la professionnalisation des entretiens de carrière et des entretiens annuels, grâce à la formation des responsables des ressources humaines et des managers opérationnels dans toutes les régions du monde. 67 % des postes de dirigeants ont été pourvus par des talents internes identifiés pour moitié dans les plans de successions. Ce résultat découle du travail d’identification des collaborateurs clés du Groupe, de l’animation d’un vivier de plus de 1 000 talents, constitué de 45 nationalités, parmi lesquels 44,5 % de femmes, et de l’activation des plans de succession. Enfin, les outils digitaux facilitent la gestion des talents et rendent les collaborateurs plus autonomes dans le pilotage de leur carrière. Ils ont notamment accès pour cela à la plateforme d’offres d’emploi MOVe, accessible dans le monde entier sur l’intranet du Groupe. La plateforme LVMHtalent permet par ailleurs aux collaborateurs de partager avec la fonction ressources humaines toutes les informations relatives à leurs parcours, et d’exprimer leurs souhaits en matière de mobilité ou de formation. Elle favorise l’identification des profils internes et le partage d’opportunités pertinentes. Cette plateforme en ligne sert également à évaluer et suivre les performances, ainsi qu’à mettre en relation les collaborateurs au sein du Groupe.
Proportion des effectifs en France gagnant 2 251 € bruts par mois et plus par rapport à 2017.
Le bilan de la mobilité en 2018
21 000
7 584 M€ de frais de personnel au niveau mondial.
56 %
28
67 % aux talents du Groupe.
des postes de managers ouverts ont été pourvus par mobilité interne.
La rémunération en 2018
des postes de dirigeants ont bénéficié
+ 4,3 %";0
lvmh;30;"Session de DARE.
U N E R É M U N É R A T I O N A T T R A C T I V E
L’attractivité du Groupe LVMH tient à des niveaux de rémuné- ration bien positionnés par rapport au marché afin d’attirer et de motiver les talents. Des enquêtes internationales, prenant en compte les spécificités des métiers et des secteurs d’activité, sont réalisées annuellement afin de s’assurer du bon positionnement des salaires par rapport au marché. Les parties variables de la rémunération, basées sur les résultats financiers de l’entité d’appartenance et sur la réalisation d’objec- tifs individuels, permettent une juste corrélation entre rétribution et performance. Des initiatives et outils propres à chaque entité sont mis en place afin de réduire d’éventuels écarts de salaire entre les femmes et les hommes pour une même classification professionnelle. Toutes les entités françaises du Groupe de 50 collaborateurs et plus disposent d’un plan de participation, d’intéressement ou d’épargne. Ces plans ont représenté en 2018 une charge globale de 281,7 millions d’euros versée au titre de l’année 2017, en augmentation de plus de 15 %.
En France, la négociation annuelle obligatoire (NAO) permet d’aborder notamment les enjeux liés aux salaires. À ce titre, plusieurs Maisons telles que Christian Dior Couture, Givenchy, Hennessy, Kenzo, Le Bon Marché, le Groupe Les Echos et Louis Vuitton ont négocié des accords et des plans d’action conduisant à garantir les niveaux de salaire, à améliorer l’égalité femmes/hommes et à réduire les écarts de salaire. Pour renforcer le lien entre les dispositifs de rémunération et l’engagement des collaborateurs dans le développement durable, certaines Maisons comme Parfums Christian Dior ont mis en place un dispositif d’intéressement dont l’évaluation découle de critères de performance Environnement – Social – Gouvernance (ESG). Veuve Clicquot et Krug prennent également en compte des critères environnementaux dans l’accord d’inté- ressement de la Maison : maîtrise de la consommation d’eau, d’énergies, recyclage des déchets…
29";0
lvmh;31;"A C C O M PA G N E R
Garantir
la santé et la sécurité Veiller au bien-être des collaborateurs Favoriser les échanges
3030
Berluti";0
